THUM_GEOGRAFI,SUG_DEREH,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH
1,4,2,41,4,1,5,3,3,0,2,2,1,3,3,1,1,1
1,4,2,3,4,5,2,3,5,2,0,4,1,4,3,5,1,1
1,4,8,82,4,5,2,3,5,1,0,1,1,3,3,3,1,1
1,2,11,49,4,1,3,2,8,3,0,1,1,2,3,1,1,1
1,1,5,36,4,1,4,1,1,0,2,1,1,3,3,1,1,1
1,3,2,73,4,5,1,3,2,0,5,3,1,2,3,10,1,2
1,2,7,58,4,1,5,3,2,0,3,1,1,2,3,1,1,1
1,2,8,53,4,1,6,3,11,3,0,1,1,3,3,1,1,1
1,2,6,42,4,1,1,3,1,1,0,1,1,3,3,1,1,1
1,1,10,36,4,1,2,3,1,3,0,1,1,2,3,1,1,1
1,2,4,66,4,1,4,2,4,1,0,1,1,2,3,1,1,1
1,1,9,33,4,1,3,3,2,0,3,1,1,2,3,1,1,1
1,2,8,61,4,1,7,2,1,3,0,1,1,2,3,1,1,1
1,2,2,55,4,1,4,3,1,3,0,1,1,2,3,1,2,2
1,2,12,80,4,5,4,3,2,0,3,4,1,5,3,3,1,1
1,2,11,50,4,1,5,2,1,0,3,1,1,2,3,1,1,1
1,2,5,13,4,5,6,3,3,9,0,0,0,0,5,6,9,9
1,1,10,76,1,5,5,3,5,3,0,1,1,3,3,3,1,1
1,3,5,88,4,5,5,3,2,0,2,5,1,5,3,3,1,1
1,1,11,45,4,1,1,3,2,3,0,1,1,2,3,1,1,1
1,4,7,80,4,5,7,3,4,9,0,0,0,0,5,6,9,9
1,2,11,41,4,1,2,3,1,0,3,1,1,3,3,1,1,1
1,2,4,57,4,1,1,3,1,3,0,1,1,3,3,1,1,1
1,2,8,75,4,1,4,3,1,0,3,1,1,3,3,1,1,1
1,2,8,53,4,1,5,3,5,1,0,1,1,2,3,1,1,1
1,1,1,59,4,1,2,3,2,0,3,1,1,4,3,1,9,9
1,2,12,32,4,1,5,2,2,3,0,1,1,2,4,1,1,1
1,3,7,81,4,5,4,3,2,0,3,5,1,3,3,3,1,1
1,2,3,73,1,5,1,3,1,1,0,1,1,0,3,3,1,1
1,3,7,67,4,1,4,3,2,0,2,5,1,0,4,1,1,1
1,1,2,91,4,5,7,3,8,3,0,1,1,3,5,3,1,1
1,1,10,24,4,5,2,3,2,0,1,1,1,2,3,3,1,1
1,2,5,49,4,1,4,3,1,0,5,1,1,2,3,1,1,1
1,1,1,51,4,1,3,3,2,3,0,1,1,3,3,1,1,1
1,1,9,66,4,1,7,3,2,3,0,1,1,2,3,1,1,1
2,2,2,86,4,5,2,3,2,9,0,0,0,0,5,6,9,9
1,2,12,56,4,1,5,3,2,0,1,1,1,2,3,1,1,1
1,1,5,77,4,1,1,3,11,0,3,1,1,3,3,1,1,1
1,1,4,32,4,1,3,3,1,3,0,1,1,3,3,1,1,1
1,1,9,31,4,1,3,3,1,0,3,1,1,5,3,1,1,1
1,1,12,26,4,5,1,3,2,0,3,3,1,3,3,6,1,1
2,4,11,31,4,1,5,3,3,0,3,4,1,1,3,1,1,1
1,2,4,53,4,1,1,3,3,3,0,1,1,3,3,1,1,1
1,2,12,78,4,5,2,3,2,9,0,0,0,0,5,6,9,9
1,1,9,36,4,1,1,3,2,3,0,1,1,3,3,1,1,1
1,2,4,10,3,5,5,3,8,0,3,1,1,3,3,3,1,2
1,1,5,73,4,1,6,3,2,0,3,1,1,2,3,1,1,1
1,4,2,85,4,5,6,2,5,0,3,5,1,2,3,3,1,1
1,1,5,93,4,5,5,3,2,3,0,1,1,3,3,3,1,1
1,2,4,69,2,1,1,3,5,3,0,1,1,2,3,1,1,1
1,1,4,65,4,1,3,3,2,0,3,1,1,0,3,1,1,1
1,1,12,53,4,1,1,3,2,3,0,2,1,2,3,1,1,1
1,2,9,47,4,1,2,3,2,0,1,1,1,2,3,1,1,1
1,4,7,44,4,1,1,1,2,1,0,1,1,5,3,1,1,1
1,3,4,62,4,1,1,3,3,0,3,4,1,3,3,1,1,1
1,4,6,71,4,1,3,3,2,0,3,4,1,5,3,1,1,1
1,1,10,43,2,1,4,3,1,0,3,1,1,2,3,1,1,1
1,3,3,6,4,5,7,3,5,0,3,5,1,4,3,3,1,1
1,2,12,3,4,5,7,3,3,3,0,1,1,3,3,3,1,1
1,2,3,35,4,1,2,3,1,3,0,1,1,3,3,1,1,1
1,2,8,45,4,1,4,3,2,1,0,1,1,3,3,1,1,1
1,4,12,77,4,5,7,3,3,1,0,5,1,3,3,3,1,1
1,4,1,70,4,5,2,3,10,3,0,3,1,3,3,5,2,2
1,1,3,72,4,5,2,3,1,1,0,1,1,0,3,3,1,1
1,2,8,84,4,5,7,3,2,0,2,1,1,2,3,6,1,1
1,1,5,6,4,5,2,2,5,3,0,2,1,2,3,3,1,1
2,4,2,47,4,1,1,3,2,2,0,4,1,3,3,1,1,1
1,1,10,94,4,5,6,3,1,1,0,1,1,4,3,3,1,1
1,2,8,2,4,5,7,2,15,0,3,1,1,4,3,3,1,1
1,2,8,91,4,5,3,2,1,0,3,1,1,4,3,3,1,1
1,2,2,51,4,1,7,3,2,0,3,1,1,3,3,1,1,1
1,4,7,77,4,1,1,3,8,9,0,0,0,0,5,11,9,9
1,2,9,51,4,1,1,2,1,3,0,1,1,3,1,1,1,1
1,2,4,47,4,1,1,2,1,0,2,1,1,5,3,1,1,1
1,2,4,63,3,1,6,3,3,0,3,1,1,0,3,1,1,1
1,1,6,73,4,1,7,3,2,0,3,1,1,0,3,1,1,1
1,3,11,40,4,1,1,3,3,0,3,1,1,0,3,1,1,1
1,3,8,52,4,1,3,3,2,3,0,5,1,5,3,1,1,1
1,4,2,10,4,5,7,3,5,2,0,3,1,3,3,5,1,1
1,1,4,37,3,1,6,3,2,0,5,1,1,2,3,1,1,1
1,1,12,68,4,5,6,3,1,9,0,0,0,0,5,6,9,9
1,1,5,41,4,1,5,3,2,0,3,1,1,0,3,1,1,1
1,2,6,72,4,1,5,3,2,9,0,0,0,0,5,11,9,9
1,2,9,59,4,1,1,3,2,3,0,1,1,3,2,1,1,1
1,2,2,52,4,1,2,3,2,3,0,4,1,3,3,1,1,1
1,1,1,71,4,5,7,3,2,1,0,1,1,0,3,6,1,1
1,1,8,63,4,1,5,3,1,3,0,1,1,2,3,1,1,1
1,1,7,43,4,1,4,3,2,0,2,1,3,4,1,1,1,1
1,2,6,41,4,1,5,3,11,1,0,1,1,2,3,1,1,1
1,2,10,50,4,1,6,3,1,1,0,1,1,2,3,1,1,1
1,1,8,83,4,5,7,3,1,9,0,0,0,0,5,6,9,9
1,1,3,31,4,1,6,3,1,0,2,1,1,2,3,1,1,1
1,1,9,91,4,5,4,3,4,3,0,1,1,3,3,3,1,1
1,2,2,38,4,1,4,3,11,1,0,1,3,1,5,1,1,1
1,4,8,57,4,1,6,2,5,2,0,4,1,4,3,1,3,1
1,2,4,53,3,1,5,2,8,3,0,1,1,0,3,1,9,1
1,2,2,64,4,1,3,3,1,2,0,1,1,3,3,1,1,1
1,4,12,37,4,1,2,3,5,2,0,4,1,2,3,1,2,2
1,2,10,92,3,5,3,3,8,3,0,1,1,3,3,3,1,1
1,1,1,88,4,5,4,3,2,1,0,1,1,2,3,3,1,1
1,2,9,49,4,1,2,3,11,0,4,1,1,0,3,1,1,1
1,2,6,45,4,1,3,2,1,3,0,1,1,1,4,1,1,1
1,2,11,51,4,1,3,3,1,0,3,1,1,2,3,1,1,1
1,1,2,85,4,5,2,2,1,0,3,1,1,5,3,3,1,1
1,4,12,79,4,5,3,3,2,0,2,5,1,3,3,3,1,1
1,2,4,73,4,1,4,3,1,3,0,1,1,2,3,1,1,1
1,1,6,82,4,5,5,3,2,0,3,1,1,3,3,3,1,1
1,1,4,64,3,1,7,3,3,1,0,1,1,1,3,1,1,1
1,1,2,35,4,1,2,2,2,3,0,1,1,2,1,1,1,1
1,1,10,81,4,5,7,3,2,0,3,1,1,3,3,3,1,1
1,1,11,53,4,1,4,3,2,0,3,1,0,3,3,1,1,1
1,4,4,81,4,5,7,3,3,3,0,1,1,3,3,6,1,1
1,1,4,85,3,5,4,2,2,0,2,1,1,4,3,3,1,1
1,3,12,75,4,5,2,3,2,3,0,5,1,5,3,3,1,1
1,2,1,41,4,1,2,3,15,1,0,1,1,2,3,1,1,1
1,4,6,41,4,1,1,3,3,9,0,0,0,0,5,11,9,9
1,2,7,63,4,1,2,3,1,1,0,1,1,2,3,1,1,1
1,2,5,62,4,1,5,3,8,1,0,1,1,2,3,1,1,1
1,2,6,76,4,1,2,2,1,3,0,1,1,2,3,1,1,1
1,1,3,66,2,1,5,3,5,3,0,1,1,2,3,1,1,1
1,1,7,52,4,1,1,3,2,0,1,3,1,4,3,1,1,1
1,2,9,86,4,5,5,3,1,3,0,1,1,2,3,3,1,1
1,1,4,96,3,5,7,2,2,3,0,1,1,2,3,3,1,1
2,4,6,85,4,5,4,2,3,2,0,4,1,3,3,3,1,1
1,1,3,85,4,5,2,3,2,1,0,1,1,0,3,3,1,1
1,1,6,41,4,1,3,2,1,1,0,1,1,4,3,1,1,1
1,2,6,31,4,1,5,3,5,3,0,1,1,3,3,1,1,1
1,3,4,79,4,5,6,3,2,0,3,1,1,3,3,3,1,1
1,1,12,2,4,5,7,2,5,1,0,1,1,3,3,3,1,1
1,1,7,81,4,5,4,3,2,0,3,1,1,3,3,6,1,1
2,3,11,93,4,5,5,3,2,3,0,3,1,3,3,6,1,1
1,1,4,41,3,1,5,3,2,1,0,1,1,5,3,1,1,1
1,2,7,74,4,1,4,3,4,3,0,1,1,2,3,1,1,1
1,2,3,39,4,1,1,3,1,1,0,3,1,3,3,1,1,1
1,1,2,30,4,1,6,3,2,0,3,2,1,3,3,1,1,1
2,1,7,87,4,5,2,3,2,1,0,1,1,2,3,3,1,1
1,1,3,86,2,5,5,2,2,1,0,1,1,2,3,3,1,1
2,4,5,77,4,1,5,3,2,3,0,4,1,3,3,1,1,1
1,1,8,75,4,1,3,3,2,3,0,1,1,2,3,1,1,1
2,2,8,69,4,1,5,3,11,0,2,1,1,2,3,1,1,1
1,2,12,24,4,5,6,3,1,9,0,0,0,0,5,6,9,9
1,3,7,89,4,5,3,3,5,2,0,5,1,3,3,3,1,1
1,4,6,13,4,5,6,3,3,0,3,5,1,4,3,3,1,1
1,1,11,66,4,1,1,3,2,3,0,1,1,3,3,11,1,1
1,1,11,90,4,5,6,3,2,3,0,1,1,2,3,3,1,1
1,2,8,37,4,1,4,3,3,3,0,1,1,2,3,1,1,1
1,2,5,43,4,1,6,3,1,3,0,1,1,3,3,1,1,1
1,1,2,57,4,1,6,3,2,3,0,1,1,3,3,1,1,1
2,3,6,73,4,1,5,3,2,3,0,4,1,3,3,1,1,1
1,3,6,34,4,1,6,3,2,0,2,5,1,5,3,1,1,1
1,2,9,54,4,1,4,3,1,1,0,1,1,1,3,1,1,1
1,1,10,35,4,1,2,3,8,0,3,1,1,3,3,1,1,1
1,1,11,56,4,1,2,3,2,3,0,1,1,3,3,1,1,1
1,2,11,68,4,5,4,3,4,3,0,1,1,3,3,3,1,1
1,1,4,52,4,1,6,3,2,1,0,1,1,1,1,1,1,1
1,1,9,20,4,5,2,3,2,9,0,0,0,0,5,6,9,9
1,2,3,69,4,1,7,3,11,3,0,1,1,2,3,1,1,1
1,2,7,69,4,1,5,3,2,3,0,2,1,3,3,1,1,1
1,1,9,57,4,1,4,3,2,1,0,1,1,2,2,1,1,1
1,2,4,37,4,1,4,3,4,3,0,1,1,1,5,1,1,1
1,4,12,33,4,1,4,2,2,2,0,4,1,3,3,1,2,2
1,1,11,47,4,1,2,3,7,0,2,1,1,4,3,1,1,1
1,4,6,73,4,1,7,3,3,1,0,6,0,3,3,1,1,1
1,1,6,28,4,1,1,3,2,0,3,1,1,4,3,1,1,1
1,2,7,79,4,1,2,2,3,0,3,1,1,0,3,1,1,1
1,3,10,49,4,1,3,3,2,1,0,3,1,3,3,1,1,1
1,1,7,83,4,5,4,3,1,2,0,1,1,3,3,3,1,1
1,2,2,73,4,5,4,3,3,3,0,1,1,3,3,3,2,2
1,4,7,88,4,5,5,2,2,0,1,1,1,4,3,3,1,1
1,2,5,54,4,1,6,2,2,3,0,1,1,1,3,1,1,1
1,1,9,53,4,1,6,3,1,1,0,1,1,2,3,1,1,1
1,3,5,92,4,5,2,1,2,0,2,5,1,3,3,3,1,1
1,2,6,61,4,1,4,2,1,3,0,1,3,3,3,1,1,1
1,2,5,60,4,1,1,3,3,1,0,1,1,2,3,1,1,1
1,2,4,68,3,1,5,2,1,3,0,1,1,3,3,1,1,1
1,2,10,67,4,1,6,2,1,3,0,1,1,2,3,1,1,1
1,2,4,33,4,1,4,3,2,3,0,1,1,3,3,1,1,1
1,1,8,36,4,1,6,3,2,0,3,1,1,3,3,1,1,1
1,1,9,67,4,1,5,3,1,0,2,1,1,1,3,1,1,1
1,2,5,57,4,1,6,3,15,1,0,1,1,0,3,1,1,1
1,1,1,67,4,1,2,3,3,1,0,1,1,2,3,1,1,1
1,1,6,81,4,5,5,2,2,0,3,1,1,4,3,10,1,1
1,1,2,55,4,1,2,3,2,0,3,1,1,4,3,11,9,9
1,2,6,47,4,1,5,3,2,3,0,1,1,2,4,1,1,1
1,1,7,31,4,1,6,3,2,0,2,1,1,0,3,1,1,1
1,1,12,37,4,1,3,3,1,1,0,1,1,2,3,1,1,1
1,2,6,57,4,1,3,3,17,9,0,0,0,0,5,11,9,9
1,1,5,80,1,5,3,3,2,1,0,1,1,2,3,3,1,1
1,1,5,47,4,1,5,2,5,3,0,1,1,3,3,1,1,1
1,2,4,55,2,1,1,2,2,3,0,1,1,2,4,1,1,1
1,2,3,69,4,1,6,2,15,3,0,1,1,3,3,1,1,1
1,3,7,51,4,1,7,2,2,0,3,5,1,4,5,1,1,1
1,4,1,68,4,1,6,3,8,0,2,3,3,4,3,11,2,2
1,4,6,45,4,1,2,3,4,0,4,1,1,0,3,1,1,1
1,2,1,41,4,1,4,3,1,0,3,1,1,2,3,1,2,3
1,3,12,49,4,1,6,2,2,9,0,0,0,0,5,11,9,9
1,1,7,88,4,5,5,2,2,3,0,1,1,3,3,5,1,1
1,2,11,73,4,5,3,3,1,3,0,1,0,3,3,3,1,1
1,4,11,67,4,5,7,3,3,0,2,5,1,3,3,6,1,1
1,1,6,75,4,1,1,3,2,0,3,1,0,3,3,1,1,1
1,1,2,39,4,1,4,3,1,1,0,1,1,2,3,1,2,2
1,4,7,47,4,1,2,3,2,0,2,5,1,3,3,1,1,1
1,2,10,2,1,5,5,3,2,0,3,1,1,2,3,3,1,5
1,2,8,81,4,5,1,2,1,0,3,1,1,0,3,3,1,1
1,1,6,83,4,5,6,3,2,0,4,1,1,2,3,3,1,1
1,1,11,71,4,5,4,3,1,3,0,1,1,1,3,3,2,2
1,2,5,53,4,1,2,2,1,3,0,1,1,3,4,1,1,1
1,4,12,87,4,5,6,3,4,0,2,7,1,3,3,5,1,1
1,2,10,72,4,1,2,3,1,1,0,1,1,2,3,1,1,1
1,1,4,45,4,1,5,3,2,0,3,1,1,2,3,1,1,1
1,2,1,85,4,5,1,3,1,1,0,1,1,1,3,3,1,1
1,1,1,34,4,1,1,3,1,1,0,1,1,0,3,1,1,1
1,4,1,71,4,5,7,3,8,0,2,2,1,5,3,3,1,1
2,3,8,50,4,1,3,3,2,0,3,3,1,4,3,1,1,1
2,2,1,71,4,5,6,3,2,3,0,1,1,3,3,10,1,1
2,2,7,5,4,5,6,2,11,9,0,0,0,0,5,6,9,9
1,1,4,41,4,1,2,2,1,3,0,1,1,4,3,1,1,1
1,4,3,81,2,5,5,3,1,1,0,1,1,1,3,4,1,1
1,2,10,34,4,1,2,3,2,2,0,1,1,3,3,1,1,1
1,1,11,48,4,1,7,3,1,1,0,1,1,2,3,1,1,1
1,4,1,55,4,1,3,1,5,3,0,4,1,3,3,1,1,1
1,1,9,48,4,1,3,3,2,1,0,1,1,2,3,1,1,1
1,2,8,41,4,1,3,3,4,2,0,4,1,3,3,1,1,1
1,2,5,65,4,1,3,2,1,0,3,1,1,1,3,1,1,1
1,1,5,31,4,1,1,3,1,3,0,1,1,4,3,1,1,1
1,1,11,68,4,5,6,3,5,3,0,1,1,3,3,3,1,1
1,3,8,47,4,1,4,3,3,1,0,5,1,3,3,1,1,1
1,2,8,81,4,5,5,3,7,3,0,1,1,1,4,4,1,1
1,1,9,83,4,5,2,3,2,3,0,3,1,3,3,3,1,1
1,2,3,39,1,1,1,2,12,3,0,1,1,3,4,1,1,1
1,2,3,73,4,5,3,3,4,2,0,1,1,3,3,3,1,1
1,4,11,38,4,1,2,3,2,3,0,4,1,2,3,1,1,1
1,2,10,61,4,1,2,2,1,3,0,1,1,2,3,1,1,1
1,1,4,64,3,1,4,3,2,0,3,3,1,4,3,1,1,1
1,1,4,14,3,5,4,3,3,0,3,2,1,3,3,3,1,1
1,2,6,43,4,1,1,3,4,3,0,1,1,3,3,1,1,1
1,1,3,58,4,1,6,3,2,2,0,1,1,3,3,1,1,1
1,2,11,72,4,5,6,3,2,0,2,1,1,2,3,6,1,1
1,2,6,5,4,5,7,3,2,3,0,1,3,2,5,3,1,1
1,2,9,55,4,1,5,3,2,3,0,1,1,2,3,1,1,1
1,2,1,70,4,5,3,3,1,0,3,1,1,3,3,10,2,2
1,1,3,87,4,5,7,3,2,0,3,2,1,3,3,6,1,1
1,1,5,80,4,5,3,3,2,0,3,1,1,3,4,6,1,1
1,3,6,29,4,1,2,3,1,3,0,4,1,3,3,1,1,1
1,1,5,36,4,1,2,3,2,3,0,1,1,2,4,1,1,1
1,1,10,67,4,1,6,3,4,1,0,1,1,3,3,1,1,1
1,3,5,18,1,5,3,3,2,9,0,0,0,0,5,6,9,9
1,2,6,71,4,1,4,3,1,1,0,1,1,2,3,1,1,1
1,1,9,71,4,1,7,3,2,0,3,1,1,3,3,1,1,1
1,2,4,72,4,1,4,3,2,3,0,1,1,2,3,1,1,1
1,2,8,76,4,1,2,2,1,3,0,1,1,3,3,11,1,1
1,1,2,27,4,5,3,3,2,9,0,0,0,0,5,6,9,9
1,1,7,60,4,1,5,3,2,3,0,1,1,3,3,1,1,1
1,2,10,39,4,1,3,3,1,3,0,1,1,1,3,1,1,1
1,3,10,61,2,1,4,2,2,2,0,4,1,4,3,1,1,1
1,1,5,90,4,5,2,2,2,0,3,1,1,2,3,3,1,1
1,1,10,25,4,1,2,3,2,0,3,1,1,4,3,1,1,1
1,1,3,42,4,1,5,2,11,0,3,1,1,2,3,1,1,1
1,4,12,41,4,1,5,3,2,2,0,1,1,3,3,1,1,1
1,2,2,40,4,1,1,2,2,2,0,1,1,3,3,1,1,1
1,2,10,84,4,5,4,3,4,9,0,0,0,0,5,6,9,9
1,1,7,71,4,1,5,3,2,0,3,1,1,2,3,1,1,1
1,2,11,84,4,5,6,3,5,3,0,1,1,3,3,3,1,1
1,3,5,94,4,5,5,2,2,0,3,4,1,3,3,3,1,1
1,2,7,68,4,1,2,3,2,3,0,2,1,3,2,1,1,1
1,2,9,51,4,1,7,3,2,1,0,4,1,1,3,1,1,1
1,1,1,89,4,5,4,3,8,0,1,1,1,3,3,3,1,1
1,1,9,3,4,5,7,3,2,3,0,1,1,2,3,3,1,1
1,2,10,57,4,1,2,3,2,0,1,1,1,3,3,1,1,1
1,1,12,16,4,5,1,2,4,0,2,2,1,4,3,3,1,1
1,2,6,91,4,5,5,3,1,1,0,1,1,2,3,3,1,1
1,1,12,57,4,1,4,3,1,1,0,1,1,2,4,1,1,1
1,1,8,34,4,1,3,3,2,3,0,2,1,3,3,1,1,1
1,1,3,41,4,1,3,3,1,3,0,1,1,3,3,1,1,1
1,1,10,55,4,1,7,3,2,3,0,2,1,3,3,1,1,1
1,4,11,80,4,5,2,3,3,3,0,3,1,4,3,3,1,1
1,1,7,31,4,1,2,3,2,3,0,1,1,2,3,1,1,1
1,2,3,49,4,1,6,3,1,0,3,1,1,2,3,1,1,1
1,2,4,84,4,5,7,3,3,0,4,1,1,2,4,3,1,1
1,1,4,73,4,1,6,3,2,1,0,1,1,0,3,1,1,1
2,2,12,32,4,1,4,3,4,9,0,0,0,0,5,11,9,9
1,2,12,34,4,1,5,3,2,2,0,1,1,1,3,1,1,1
2,3,4,93,1,5,2,3,2,0,3,3,1,3,3,3,1,1
1,2,3,41,4,1,6,2,10,3,0,1,1,1,3,1,1,1
1,2,11,45,4,1,5,3,2,9,0,0,0,0,5,11,9,9
2,4,1,51,4,1,5,3,2,3,0,1,1,2,3,1,1,1
1,2,12,75,4,5,4,3,2,3,0,1,1,0,4,3,1,1
1,4,1,77,4,5,1,3,2,0,3,4,1,4,4,3,1,1
1,1,4,56,4,1,6,3,2,3,0,1,1,2,3,1,1,1
1,2,7,54,4,1,5,3,1,0,2,1,1,2,3,1,1,1
1,1,4,69,4,1,6,3,1,3,0,1,1,2,3,1,1,1
1,3,12,21,4,5,5,2,2,0,3,5,1,5,3,3,1,2
2,4,2,54,4,1,1,2,5,2,0,4,1,2,3,1,1,1
1,1,1,32,4,1,4,3,1,0,3,1,1,0,3,1,1,1
1,4,6,84,4,5,4,3,2,0,3,5,1,3,4,3,1,1
1,1,5,71,4,1,4,3,1,3,0,1,1,2,3,1,1,1
1,3,5,5,4,5,6,3,2,0,4,1,1,0,3,6,1,1
2,4,2,59,4,1,2,3,10,2,0,4,1,2,3,1,1,1
1,1,11,45,4,1,5,3,1,1,0,1,1,2,2,1,1,1
1,1,2,45,4,1,6,3,2,1,0,1,1,2,3,1,1,1
1,2,12,81,4,5,2,3,1,0,2,1,1,3,3,3,1,1
1,1,5,52,4,1,4,3,2,2,0,1,1,2,3,1,1,1
1,4,3,29,1,1,1,3,2,2,0,4,1,3,3,1,1,1
1,2,3,45,4,1,4,2,1,3,0,1,1,1,3,1,1,1
1,2,7,71,4,1,1,3,2,0,3,2,1,5,3,1,1,1
1,2,11,60,4,1,7,3,2,3,0,1,1,2,3,1,1,1
1,2,12,91,4,5,7,3,11,3,0,1,1,2,4,3,1,1
1,1,1,35,4,1,3,3,15,3,0,1,1,2,3,1,1,1
1,2,7,51,4,1,7,3,2,3,0,1,1,2,3,1,1,1
1,1,1,55,4,1,1,3,1,0,3,1,1,3,3,1,1,1
1,2,11,67,4,5,3,3,2,9,0,0,0,0,5,6,9,9
1,1,4,64,4,1,4,2,3,0,2,1,1,3,3,1,1,1
1,1,10,41,3,1,2,2,13,1,0,1,1,2,3,1,1,1
1,2,1,59,4,1,7,2,7,3,0,1,1,3,3,1,1,1
1,2,8,20,4,5,2,3,2,0,3,1,1,0,3,3,1,1
1,2,12,96,4,5,5,3,9,0,3,2,1,3,3,3,1,1
1,4,11,59,4,1,4,3,3,0,3,5,1,4,3,1,1,1
1,1,3,54,4,1,5,3,2,3,0,1,1,3,3,1,1,1
1,4,2,75,4,5,4,3,10,1,0,2,1,3,3,5,2,2
1,1,7,69,4,1,7,3,5,3,0,3,1,5,3,1,1,1
1,4,9,55,4,1,5,3,15,0,1,4,1,3,4,1,1,1
1,1,11,33,4,1,3,3,4,3,0,1,1,2,3,1,1,1
1,2,4,82,2,5,2,3,8,3,0,1,1,2,5,5,1,1
1,3,8,62,4,1,4,3,2,0,2,5,1,3,3,1,1,1
1,1,9,19,4,5,4,3,4,1,0,1,1,2,3,6,1,2
1,2,5,86,4,5,6,3,5,3,0,1,0,0,5,6,1,1
1,2,9,70,1,1,6,3,1,3,0,1,1,4,3,1,1,1
1,1,1,37,4,1,4,3,2,1,0,1,1,2,3,1,1,1
1,4,9,82,4,5,2,3,2,1,0,5,1,4,3,3,1,1
1,2,11,43,4,1,2,3,1,0,3,1,1,0,3,1,1,1
1,1,10,34,4,1,6,3,1,3,0,1,1,3,1,1,1,1
1,1,1,61,4,1,3,3,1,3,0,1,0,2,3,1,1,1
1,1,8,63,4,1,4,3,4,3,0,1,1,2,3,1,1,1
1,1,4,46,4,1,1,3,2,1,0,1,1,1,3,1,1,1
1,2,12,93,4,5,5,3,1,1,0,1,1,2,3,3,1,1
1,1,9,49,4,1,2,3,2,0,5,1,1,3,3,1,1,1
1,2,2,41,4,1,6,3,1,1,0,1,1,0,3,1,1,1
1,1,12,67,4,5,3,3,1,1,0,1,1,1,3,3,1,1
1,1,11,83,4,5,5,3,1,9,0,0,0,0,5,6,9,9
1,1,3,6,4,5,6,3,2,0,3,1,0,4,3,3,1,1
2,3,5,13,4,5,6,3,1,2,0,4,1,3,3,3,1,1
1,2,3,47,4,1,2,3,2,0,3,1,1,2,4,1,1,1
2,4,4,59,3,1,7,3,2,1,0,4,1,3,3,1,1,1
1,2,10,38,4,1,3,2,1,9,0,0,0,0,5,11,9,9
1,4,1,85,4,5,1,3,8,0,2,5,1,3,3,5,1,1
1,1,3,78,4,5,2,3,2,0,3,1,1,3,3,3,1,1
1,1,5,62,4,1,3,3,2,3,0,1,1,2,3,1,1,1
1,4,3,56,4,1,6,3,3,0,2,5,1,3,3,1,1,1
1,2,10,57,3,1,7,3,8,3,0,1,1,1,3,1,1,1
1,2,12,43,4,1,4,3,1,1,0,1,1,1,3,1,1,1
1,1,1,65,4,1,5,3,2,3,0,1,1,2,3,1,1,1
1,3,8,60,4,1,1,3,4,0,3,5,1,5,3,1,1,1
1,4,10,8,4,5,7,3,10,2,0,2,1,3,3,5,1,1
1,4,3,66,4,1,5,1,10,2,0,4,1,2,3,1,1,1
1,2,9,78,4,5,4,2,1,3,0,1,1,3,3,6,1,1
1,3,12,35,4,1,2,2,2,0,3,2,1,2,3,1,1,1
1,2,8,89,4,5,5,3,1,1,0,1,1,2,3,3,1,1
1,4,6,53,4,1,2,3,8,0,2,5,1,4,3,1,1,1
1,3,6,9,4,5,3,3,2,0,3,3,1,3,3,3,1,1
1,2,7,33,4,1,1,2,1,3,0,1,1,3,5,1,1,1
1,1,3,49,4,1,5,2,1,3,0,1,1,2,3,1,1,1
1,2,7,43,4,1,6,3,5,3,0,1,1,2,5,1,1,1
1,2,8,70,4,1,5,3,1,3,0,1,1,0,3,1,1,1
1,1,10,59,4,1,2,3,1,2,0,1,0,3,3,1,1,1
1,1,2,70,4,5,2,3,1,0,2,1,1,3,3,3,1,1
1,1,9,38,4,1,1,3,1,1,0,1,1,3,3,1,1,1
1,2,7,75,4,1,7,3,2,0,3,1,1,4,3,1,1,1
1,1,4,50,4,1,1,3,2,0,3,3,0,4,3,1,2,2
1,2,1,88,4,5,2,3,2,3,0,1,1,3,3,3,1,1
1,1,3,56,4,1,1,3,2,3,0,1,1,3,3,1,1,1
2,3,5,55,4,1,3,3,2,0,3,4,1,3,3,1,1,1
1,2,4,72,4,1,4,3,2,3,0,1,1,3,3,1,1,1
1,2,6,95,4,5,2,3,10,3,0,1,1,2,5,6,1,1
1,4,6,56,4,1,5,3,2,0,1,4,1,5,3,1,1,1
1,3,1,50,4,1,3,3,2,0,2,5,1,5,3,1,1,1
1,2,11,36,4,1,4,3,2,3,0,4,1,3,3,1,9,1
1,1,3,34,4,1,6,3,5,3,0,1,1,0,3,1,1,1
1,4,5,45,4,1,1,3,3,0,3,4,1,3,3,1,1,1
1,4,1,57,4,1,5,3,2,2,0,4,1,3,4,1,1,1
1,1,11,67,4,1,6,2,2,0,3,3,1,5,3,1,1,1
1,2,11,55,4,1,4,3,18,9,0,0,0,0,5,11,9,9
1,1,7,9,4,5,1,3,2,0,2,4,1,5,3,3,1,1
1,2,1,67,4,1,1,3,1,3,0,1,1,3,5,1,1,1
1,2,3,11,4,5,6,2,8,1,0,1,1,1,3,3,1,1
